SIM4ME,,,,,,,,,,,,,,,,,,,,,,,
#TYPE,FROM ENGINE,FROM SYMBOL,FROM VALUE INFO,FROM VALUE UOM,TO ENGINE,TO SYMBOL,TO VALUE INFO,TO VALUE UOM,PERIOD,EQUATION,DESCRIPTION,CONV TYPE,TOLERANCE,MIN SCALE,MAX SCALE,LOW LIMIT,HI LIMIT,MISC1,MISC2,MISC3,MISC4,MISC5,COMMENTS
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS102.FBCIN,1D1216_05,,,4KV 1AA OC LCKOUT,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS103.FBCIN,1D1217_04,,,4KV 1B OC LCKOUT  RLY 86C0C1X,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS104.FBCIN,1D1217_05,,,4KV 1BB OC LCKOUT,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS105.FBCIN,1D1224_11,,,FURNACE PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS106.FBCIN,1D1212_11,,,MAIN PWR TRANS PH1SUDDEN PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS107.FBCIN,1D1213_11,,,MAIN PWR TRANS PH2SUDDEN PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS108.FBCIN,1D1214_03,,,MAIN PWR TRANS PH3SUDDEN PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS109.FBCIN,1D1212_04,,,4KV SS TRANS 1A   SUDDEN PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS110.FBCIN,1D1213_04,,,4KV SS TRANS 1B   SUDDEN PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS111.FBCIN,1D1214_04,,,4KV SSS TRANS NO1 SUDDEN PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS112.FBCIN,1D1205_06,,,480V SS TRANS 1A  SUDDEN PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS113.FBCIN,1D1205_07,,,480V SS TRANS 1AA,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS114.FBCIN,1D1206_06,,,480V SS TRANS 1B  SUDDEN PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS115.FBCIN,1D1206_07,,,480V SS TRANS 1BB,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS119.FBCIN,1D1203_08,,,BFPT 1A EXH VLV,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS120.FBCIN,1D1204_08,,,BFPT 1B EXH VLV,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS121.FBCIN,1D1203_12,,,BFPT 1A REMOTE,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS122.FBCIN,1D1204_12,,,BFPT 1B REMOTE,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS123.FBCIN,1D1203_07,,,BFPT 1A EXH VACUUM,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS124.FBCIN,1D1204_07,,,BFPT 1B EXH VACUUM,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS125.FBCIN,1D1203_05,,,BFPT 1A BRG 1 VIB,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS126.FBCIN,1D1203_06,,,BFPT 1A BRG 2 VIB,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS127.FBCIN,1D1204_05,,,BFPT 1B BRG 1 VIB,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS128.FBCIN,1D1204_06,,,BFPT 1B BRG 2 VIB,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS129.FBCIN,1D1203_04,,,BFPT 1A ACTIVE,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS130.FBCIN,1D1203_10,,,BFPT 1A INACTIVE  THRUST BRG,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS131.FBCIN,1D1204_04,,,BFPT 1B ACTIVE,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS132.FBCIN,1D1204_10,,,BFPT 1B INACTIVE  THRUST BRG,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS133.FBCIN,1D1212_05,,,BFPT 1A BRG OIL   PRESS,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS134.FBCIN,1D1213_05,,,BFPT 1B BRG OIL   PRESS,>,0,,,,,,,,,,,
D,DynsimPEngine,VLPSVA.POS,,,ExampleSCP1,1SOE:SS135.FBCIN,1D1203_11,,,BFPT 1A LP STOP   VLV,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,VLPSVB.POS,,,ExampleSCP1,1SOE:SS136.FBCIN,1D1204_11,,,BFPT 1B LP STOP   VLV,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,VHPSVA.POS,,,ExampleSCP1,1SOE:SS137.FBCIN,1D1203_09,,,BFPT 1A HP STOP   VLV,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,VHPSVB.POS,,,ExampleSCP1,1SOE:SS138.FBCIN,1D1204_09,,,BFPT 1B HP STOP   VLV,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS139.FBCIN,1D1212_06,,,BFPT 1A,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS140.FBCIN,1D1213_06,,,BFPT 1B,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS141.FBCIN,1D1205_12,,,BFPT 1A & 1B,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS142.FBCIN,1D1211_15,,,BFPT DEAERATOR,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS143.FBCIN,1D1224_12,,,FURNACE PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS144.FBCIN,1D1218_04,,,TURB NO LOAD FUEL,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS145.FBCIN,1D1218_05,,,LOSS OF FUEL,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS146.FBCIN,1D1218_06,,,BOILER FLAME,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS147.FBCIN,1D1218_07,,,BOILER CIRC PMP   SYSTEM,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS148.FBCIN,1D1206_10,,,MILLS COAL FLOW,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,PAF_OFF,,,ExampleSCP1,1SOE:SS149.FBCIN,1D1205_01,,,1A OR 1B PRI AIR  FAN,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS150.FBCIN,1D1206_09,,,MILLS AUTO STARTUP,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS151.FBCIN,1D1206_08,,,MILLS AUTO SHTDN,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS152.FBCIN,1D1218_08,,,FURNACE WALL      VELOCITY,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS153.FBCIN,1D1218_09,,,FURNACE PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS154.FBCIN,1D1212_12,,,WTRWALL OUTLET,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS155.FBCIN,1D1213_12,,,WTRWALL OUTLET,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS156.FBCIN,1D1214_05,,,WTRWALL TEMP,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS157.FBCIN,1D1217_06,,,SUPERHTR OUTLET   PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS158.FBCIN,1D1217_07,,,BOILER,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS159.FBCIN,1D1207_08,,,BURNER CTRL AC VLT,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS160.FBCIN,1D1207_09,,,BURNER CTRL DC VLT,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,SCNRDUCTDP,,,ExampleSCP1,1SOE:SS161.FBCIN,1D1222_13,,,SCAN DUCT TO      FURNACE DP,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS162.FBCIN,1D1206_11,,,MILLS INCOMPLETE  SHTDN,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS164.FBCIN,1D1224_08,,,FORCED DRAFT FANS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS165.FBCIN,1D1207_11,,,PRI AIR FANS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS166.FBCIN,1D1212_07,,,LOSS OF 12OR 3 ID,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS167.FBCIN,1D1213_07,,,LOSS OF 1 OR BOTH,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS168.FBCIN,1D1214_07,,,LOSS OF 1 OR BOTH,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS169.FBCIN,1D1215_07,,,LOSS OF 1 OR BOTH,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS170.FBCIN,1D1207_13,,,LOAD REJECTION,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS171.FBCIN,1D1217_09,,,PA TO FURN DIFF   LOW 25IN,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS172.FBCIN,1D1216_09,,,PA TO FURN DIFF   LOW 20IN,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS173.FBCIN,1D1221_10,,,FURNACE PRS LOW   -10IN,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS174.FBCIN,1D1224_05,,,SU BLR 1 OIL PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS175.FBCIN,1D1216_06,,,BOILER TRIP PB,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS176.FBCIN,1D1224_02,,,SU BLR 1 BURNER   PRS LO-B GUN,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS177.FBCIN,1D1208_07,,,U/F RLY A SETPNT  1579 HZ,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS178.FBCIN,1D1222_07,,,U/F RLY B SETPNT  1579 HZ,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS179.FBCIN,1D1208_08,,,U/F RLY A SETPNT  2574 HZ,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS180.FBCIN,1D1222_08,,,U/F RLY B SETPNT  2574 HZ,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS181.FBCIN,1D1208_09,,,U/F RLY A SETPNT  3569 HZ,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS182.FBCIN,1D1222_09,,,U/F RLY B SETPNT  3569 HZ,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS183.FBCIN,1D1224_01,,,SU BLR 1 BFP BKR,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS184.FBCIN,1D1224_04,,,SU BLR 1 FD FAN   BKR,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS185.FBCIN,1D1224_03,,,SU BLR 1 DRM LVL,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS186.FBCIN,1D1214_12,,,LOSS OF STATOR,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS187.FBCIN,1D1221_08,,,LDC - MASTER      RUNDOWN,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS188.FBCIN,1D1225_10,,,SU BLR 2 OIL PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS189.FBCIN,1D1225_03,,,SU BLR 2 BURNER   PRS LO-A GUN,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS190.FBCIN,1D1225_04,,,SU BLR 2 BURNER   PRS LO-B GUN,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS191.FBCIN,1D1225_05,,,SU BLR 2 BURNER   PRS LO-SU GUN,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS192.FBCIN,1D1225_01,,,SU BLR 2 AC CTRL  PWR,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS193.FBCIN,1D1225_08,,,SU BLR 2 FLAME,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS194.FBCIN,1D1225_11,,,SU BLR 2 STM PRESS,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS195.FBCIN,1D1225_09,,,SU BLR 2 MAN,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS196.FBCIN,1D1225_12,,,SUB #2 MASTER FUEL,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,MFWA2.POS,,,ExampleSCP1,1SOE:SS197.FBCIN,1D1225_02,,,SU BLR 2 BFP BKR,<,0.5,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS198.FBCIN,1D1225_07,,,SU BLR 2 FD FAN   BKR,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS199.FBCIN,1D1225_06,,,SU BLR 2 DRM LVL,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS200.FBCIN,1D1224_14,,,IGNITOR FUEL PRESS,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS201.FBCIN,1D1213_14,,,FUEL FLOW 20% LT  DEMAND,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS202.FBCIN,1D1212_14,,,FUEL FLOW 20% GT  DEMAND,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS203.FBCIN,1D1221_04,,,A OR B BFP DEMAND,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS204.FBCIN,1D1215_12,,,LOW FURNACE PRS   -7IN CTRL,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS206.FBCIN,1D1215_11,,,GEN FIELD GROUND  RLY,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS207.FBCIN,1D1221_12,,,TURB U/F LCKOUT   RLY,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS209.FBCIN,1D1216_11,,,GEN GROUND REGEA  OV/UV,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS210.FBCIN,1D1216_07,,,EHC INTERCEPT VLV,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS211.FBCIN,1D1212_10,,,CTRL VLV NO 1,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS212.FBCIN,1D1213_10,,,CTRL VLV NO 2,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS213.FBCIN,1D1214_10,,,CTRL VLV NO 3,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS214.FBCIN,1D1218_10,,,GND FAULT/BKR FAIL/LN TRIP,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS215.FBCIN,1D1216_01,,,FD FAN 1A,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS216.FBCIN,1D1217_01,,,FD FAN 1B,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS217.FBCIN,1D1212_08,,,ID FAN 1A,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS218.FBCIN,1D1213_08,,,ID FAN 1B,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS219.FBCIN,1D1214_08,,,ID FAN 1C,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS220.FBCIN,1D1215_08,,,ID FAN 1D,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS221.FBCIN,1D1218_01,,,PA FAN 1A,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS222.FBCIN,1D1221_01,,,PA FAN 1B,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS223.FBCIN,1D1215_10,,,CTRL VLV NO 4,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS224.FBCIN,1D1216_08,,,EHC PWR LOAD UNBAL,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS225.FBCIN,1D1203_02,,,1A BFPT ELECTRICALOVSPD,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS226.FBCIN,1D1204_02,,,1B BFPT ELECTRICALOVSPD,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS227.FBCIN,1D1203_01,,,1A BFPT CUSTOMER,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS228.FBCIN,1D1204_01,,,1B BFPT CUSTOMER,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS229.FBCIN,1D1224_13,,,IGNITOR A/S,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS230.FBCIN,1D1203_03,,,1A BFPT SERVO/    LVDT FAULT,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS231.FBCIN,1D1204_03,,,1B BFPT SERVO/    LVDT FAULT,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS232.FBCIN,1D1208_06,,,ID FAN 1A BRG OIL,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS233.FBCIN,1D1222_06,,,ID FAN 1B BRG OIL,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS234.FBCIN,1D1223_06,,,ID FAN 1C BRG OIL,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS235.FBCIN,1D1224_06,,,ID FAN 1D BRG OIL,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS236.FBCIN,1D1203_14,,,BE147N DEVICE     OPERATED,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS237.FBCIN,1D1203_15,,,EMERGENCY STOP,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS238.FBCIN,1D1203_16,,,REGULATOR TRIPPED TO MANUAL,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS240.FBCIN,1D1224_09,,,FOXBORO LOSS OF   PRI PWR,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS241.FBCIN,1D1224_10,,,FOXBORO LOSS OF   SEC PWR,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS242.FBCIN,1D1222_11,,,LOSS OF 1 OR BOTH,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS502.FBCIN,1D1221_09,,,LDC - MASTER RUNUP,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS503.FBCIN,1D1207_06,,,BOILER CTRL PRI   208V,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS504.FBCIN,1D1207_07,,,BOILER CTRL SEC   208V,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS506.FBCIN,1D1221_06,,,AIR FLOW AND BLR  LOAD LT 30%,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS507.FBCIN,1D1218_12,,,STATIC DE-EXCITAT CIRCUIT,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS508.FBCIN,1D1206_12,,,LMCC MODE -,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS509.FBCIN,1D1208_11,,,LDC - BOILER OR   TURB,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS510.FBCIN,1D1217_08,,,LOAD DEMAND CMPTR 0503 55-14,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS511.FBCIN,1D1208_12,,,LDC - PSCC CHANNELFAIL,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS512.FBCIN,1D1208_13,,,LN FREQ CTRL,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS513.FBCIN,1D1208_10,,,LDC - +-50MW FRM  LOAD DEMAND,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS514.FBCIN,1D1223_09,,,IN REMOTE CO-     ORDINATED MODE,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS515.FBCIN,1D1214_14,,,FUEL FLOW DEMAND  AT MINIMUM 0,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS516.FBCIN,1D1215_13,,,FW FLOW AT MINIMUM,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS517.FBCIN,1D1214_13,,,FW FLOW 15% LT,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS518.FBCIN,1D1216_12,,,MIN FUEL DEMAND   25%,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS519.FBCIN,1D1215_14,,,FUEL FLOW DEMAND  GT 95%,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS520.FBCIN,1D1212_13,,,FW FLOW @ MAX 95%,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS521.FBCIN,1D1221_07,,,HI FURN PRESS7&FW,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS522.FBCIN,1D1213_13,,,FW FLOW 15% GT,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGTRUE,,,ExampleSCP1,1SOE:SS523.FBCIN,1D1221_05,,,AIR FLOW 10% LT   DEMAND,>,0,,,,,,,,,,ABC,
D,DynsimPEngine,DIGFALSE,,,ExampleSCP1,1SOE:SS524.FBCIN,1D1223_08,,,IN BOILER FOLLOW  MODE,>,0,,,,,,,,,,ABC,
